id_jugador;nombre;orden;equipo;pais_iso_3
2041;Julián Maria Speroni;3;Crystal Palace;GBR
2042;Luciano Dario Vietto;0;Racing;ARG
2042;Luciano Dario Vietto;1;Villarreal;ESP
2042;Luciano Dario Vietto;2;Atletico Madrid;ESP
2042;Luciano Dario Vietto;3;Sevilla;ESP
2042;Luciano Dario Vietto;4;Atletico Madrid;ESP
2042;Luciano Dario Vietto;5;Valencia;ESP
2042;Luciano Dario Vietto;6;Fulham;GBR
2043;Nicolás Hernan Otamendi;0;Vélez;ARG
2043;Nicolás Hernan Otamendi;1;Porto;PRT
2043;Nicolás Hernan Otamendi;2;Atlético Mineiro;BRA
2043;Nicolás Hernan Otamendi;3;Manchester City;GBR
2044;Sergio Leonel Agüero;0;Independiente;ARG
2044;Sergio Leonel Agüero;1;Atlético Madrid;ESP
2044;Sergio Leonel Agüero;2;Manchester City;GBR
2045;Faustino Marcos Rojo;0;Estudiantes LP;ARG
2045;Faustino Marcos Rojo;1;Spartak Moscú;RUS
2045;Faustino Marcos Rojo;2;Sporting Lisboa;PRT
2045;Faustino Marcos Rojo;3;Manchester United;GBR
2046;Sergio German Romero;0;Racing;ARG
2046;Sergio German Romero;1;AZ Alkmaar;NLD
2046;Sergio German Romero;2;Sampdoria;ITA
2046;Sergio German Romero;3;Monaco;FRA
2046;Sergio German Romero;4;Sampdoria;ITA
2046;Sergio German Romero;5;Manchester United;GBR
2047;Federico Fernández;0;Estudiantes LP;ARG
2047;Federico Fernández;1;Napoli;ITA
2047;Federico Fernández;2;Getafe;ESP
2047;Federico Fernández;3;Napoli;ITA
2047;Federico Fernández;4;Swansea;ENG
2047;Federico Fernández;5;Newcastle;GBR
2048;Erik Manuel Lamela;0;River;ARG
2048;Erik Manuel Lamela;1;Roma;ITA
2048;Erik Manuel Lamela;2;Tottenham Hotspurs;GBR
2049;Juan Marcos Foyth;0;Estudiantes LP;ARG
2049;Juan Marcos Foyth;1;Tottenham Hotspurs;GBR
2050;Paulo Dino Gazzaniga;0;Valencia;ESP
2050;Paulo Dino Gazzaniga;1;Gillingham;ENG
2050;Paulo Dino Gazzaniga;2;Southampton;ENG
2050;Paulo Dino Gazzaniga;3;Rayo Vallecano;ESP
2050;Paulo Dino Gazzaniga;4;Tottenham Hotspurs;GBR
2051;Roberto Maximiliano Pereyra;0;River;ARG
2051;Roberto Maximiliano Pereyra;1;Udinese;ITA
2051;Roberto Maximiliano Pereyra;2;Juventus;ITA
2051;Roberto Maximiliano Pereyra;3;Watford;GBR
2052;Manuel Lanzini;0;River;ARG
2052;Manuel Lanzini;1;Fluminense;BRA
2052;Manuel Lanzini;2;River;ARG
2052;Manuel Lanzini;3;Al Jazira;ARE
2052;Manuel Lanzini;4;West Ham United;GBR
2053;Pablo Javier Zabaleta;0;San Lorenzo;ARG
2053;Pablo Javier Zabaleta;1;Espanyol;ESP
2053;Pablo Javier Zabaleta;2;Manchester City;ENG
2053;Pablo Javier Zabaleta;3;West Ham United;GBR
2054;Neal Maupay;0;Niza;FRA
2054;Neal Maupay;1;Saint Ettiene;FRA
2054;Neal Maupay;2;Stade Brestois;FRA
2054;Neal Maupay;3;Brentford;GBR
2055;Emiliano Buendía;0;Getafe;ESP
2055;Emiliano Buendía;1;Cultural Leonesa;ESP
2055;Emiliano Buendía;2;Norwich City;GBR
2056;Claudio Ariel Yacob;0;Racing;ARG
2056;Claudio Ariel Yacob;1;West Bromwich Albion;ENG
2056;Claudio Ariel Yacob;2;Nottingham Forest;GBR
2057;Fernando Martín Forestieri;0;Boca;ARG
2057;Fernando Martín Forestieri;1;Genoa;ITA
2057;Fernando Martín Forestieri;2;Siena;ITA
2057;Fernando Martín Forestieri;3;Vicenza;ITA
2057;Fernando Martín Forestieri;4;Malaga;ESP
2057;Fernando Martín Forestieri;5;Udinese;ITA
2057;Fernando Martín Forestieri;6;Empoli;ITA
2057;Fernando Martín Forestieri;7;Bari;ITA
2057;Fernando Martín Forestieri;8;Watford;ENG
2057;Fernando Martín Forestieri;9;Sheffield Wednesday;GBR
2058;Sergio Raul Torres;0;Banfield de Mar del Plata;ARG
2058;Sergio Raul Torres;1;Basingstoke Town;ENG
2058;Sergio Raul Torres;2;Wycombe Wanderers;ENG
2058;Sergio Raul Torres;3;Peterborough Utd;ENG
2058;Sergio Raul Torres;4;Lincoln City;ENG
2058;Sergio Raul Torres;5;Crawley Town;ENG
2058;Sergio Raul Torres;6;Whitehawks;ENG
2058;Sergio Raul Torres;7;Eastbourne Borough FC;GBR
2059;Jonathan Ezequiel Paoluccio;0;Yupanqui;ARG
2059;Jonathan Ezequiel Paoluccio;1;Centro Español;ARG
2059;Jonathan Ezequiel Paoluccio;2;Liniers;ARG
2059;Jonathan Ezequiel Paoluccio;3;General Lamadrid;ARG
2059;Jonathan Ezequiel Paoluccio;4;AFC Croydon Atlhetic;GBR
2060;Benjamin Antonio Garre;0;Velez;ARG
2060;Benjamin Antonio Garre;1;Manchester City;GBR
2061;Maurizio Pochetino;0;Div.Inf.;ARG
2061;Maurizio Pochetino;1;Tottenham Hotspurs;GBR
2062;Nicolas Olsak;0;Belmont Univ;USA
2062;Nicolas Olsak;1;Forth Lauderdale Schults Academy;USA
2062;Nicolas Olsak;2;Maccabi Kaibilio Jaffa;ISR
2062;Nicolas Olsak;3;Maccabi Netanya;ISR
2063;Cristian Battocchio;0;Newell´s;ARG
2063;Cristian Battocchio;1;Udinese;ITA
2063;Cristian Battocchio;2;Watford;ENG
2063;Cristian Battocchio;3;Virtus Entella;ITA
2063;Cristian Battocchio;4;Stade Brestois;FRA
2063;Cristian Battocchio;5;Maccabi Tel Aviv;ISR
2064;Diego Oscar Nicolaievsky;0;Gimnasia LP;ARG
2064;Diego Oscar Nicolaievsky;1;Almagro;ARG
2064;Diego Oscar Nicolaievsky;2;Maccabi Herzliya;ISR
2064;Diego Oscar Nicolaievsky;3;Gimnasia de Jujuy;ARG
2064;Diego Oscar Nicolaievsky;4;Hapoel Bnei Lod;ISR
2065;Martin Ezequiel Rose;0;Los Andes;ARG
2065;Martin Ezequiel Rose;1;Flandria;ARG
2065;Martin Ezequiel Rose;2;Defensores de Belgrano;ARG
2065;Martin Ezequiel Rose;3;Comunicaciones;ARG
2065;Martin Ezequiel Rose;4;Hapoel Bnei Lod;ISR
2066;Diego Adrian Celis;0;Velez;ARG
2066;Diego Adrian Celis;1;Argentino de Merlo;ARG
2066;Diego Adrian Celis;2;Hapoel Bnei Lod;ISR
2066;Diego Adrian Celis;3;Hapoel Ramat Gan;ISR
2066;Diego Adrian Celis;4;Hapoel Bnei Lod;ISR
2066;Diego Adrian Celis;5;Hapoel Iksal;ISR
2067;Kevin Rainstein;0;Haporl Kafr Kanna;ISR
2067;Kevin Rainstein;1;Hapoel Afula;ISR
2067;Kevin Rainstein;2;Hapoel Karmel Safed;ISR
2067;Kevin Rainstein;3;Hapoel Acre;ISR
2067;Kevin Rainstein;4;Hapoel Herzliya;ISR
2067;Kevin Rainstein;5;Ironi Nesher;ISR
2067;Kevin Rainstein;6;Hapoel Acre;ISR
2067;Kevin Rainstein;7;Maccabi Herzliya;ISR
2067;Kevin Rainstein;8;Maccabi Kfar Saba;ISR
2068;Carlos Alberto Chacana;0;San Martin de Tucuman;ARG
2068;Carlos Alberto Chacana;1;River;ARG
2068;Carlos Alberto Chacana;2;Quilmes;ARG
2068;Carlos Alberto Chacana;3;Al Arabi;KWT
2068;Carlos Alberto Chacana;4;Hapoel Nazareth illit;ISR
2068;Carlos Alberto Chacana;5;Hapoel Ashkelon;ISR
2068;Carlos Alberto Chacana;6;Hapoel Kfar Saba;ISR
2068;Carlos Alberto Chacana;7;Ironi Kiryat Shmona;ISR
2068;Carlos Alberto Chacana;8;Hapoel Ramat Gan;ISR
2068;Carlos Alberto Chacana;9;NK Celje;SVK
2068;Carlos Alberto Chacana;10;Hapoel Ramat Gan;ISR
2068;Carlos Alberto Chacana;11;Hapoel Aashkelon;ISR
2068;Carlos Alberto Chacana;12;San Martin de Tucuman;ARG
2068;Carlos Alberto Chacana;13;Atletico Amalia;ARG
2068;Carlos Alberto Chacana;14;Hapoel Kfar Shalem;ISR
2068;Carlos Alberto Chacana;15;Atletico Amalia;ARG
2068;Carlos Alberto Chacana;16;Hapoel Kfar Shalem;ISR
2069;Nicolas Gaston Falczuk;0;Deportivo Moron;ARG
2069;Nicolas Gaston Falczuk;1;Temperley;ARG
2069;Nicolas Gaston Falczuk;2;Deportivo Moron;ARG
2069;Nicolas Gaston Falczuk;3;Hapoel Acre;ISR
2069;Nicolas Gaston Falczuk;4;Hapoel Be´er Sheva;ISR
2069;Nicolas Gaston Falczuk;5;Maccabi Petah Tikva;ISR
2069;Nicolas Gaston Falczuk;6;FC Ashdod;ISR
2069;Nicolas Gaston Falczuk;7;Hapoel Ramat Gan;ISR
2069;Nicolas Gaston Falczuk;8;Hapoel Nazareth Illit;ISR
2069;Nicolas Gaston Falczuk;9;Hapoel Migdal Hamael;ISR
2070;Carlos Alberto del Giorno;0;Newell´s;ARG
2070;Carlos Alberto del Giorno;1;Guillermo Brown de Puerto Madryn;ARG
2070;Carlos Alberto del Giorno;2;9 de Julio de Arequito;ARG
2070;Carlos Alberto del Giorno;3;Pasaquina;SLV
2070;Carlos Alberto del Giorno;4;9 de Julio de Arequito;ARG
2070;Carlos Alberto del Giorno;5;Achirense;ARG
2070;Carlos Alberto del Giorno;6;Municipal Limeño;SLV
2070;Carlos Alberto del Giorno;7;Ironi Nesher;ISR
2071;Alejandro Dario Gómez;0;Arsenal;ARG
2071;Alejandro Dario Gómez;1;San Lorenzo;ARG
2071;Alejandro Dario Gómez;2;Catania;ITA
2071;Alejandro Dario Gómez;3;Metalist;UKR
2071;Alejandro Dario Gómez;4;Atalanta;ITA
2072;Emiliano Ariel Rigoni;0;Belgrano de Cordoba;ARG
2072;Emiliano Ariel Rigoni;1;Independiente;ARG
2072;Emiliano Ariel Rigoni;2;Zenit Saint Petersburg;RUS
2072;Emiliano Ariel Rigoni;3;Atalanta;ITA
2073;Jose Luis Palomino;0;San Lorenzo;ARG
2073;Jose Luis Palomino;1;Argentinos Jrs;ARG
2073;Jose Luis Palomino;2;Metz;FRA
2073;Jose Luis Palomino;3;Ludogorets;BGR
2073;Jose Luis Palomino;4;Atalanta;ITA
2074;Rodrigo Sebastian Palacio;0;Bella Vista de Bahia Blanca;ARG
2074;Rodrigo Sebastian Palacio;1;Huracan de Tres Arroyos;ARG
2074;Rodrigo Sebastian Palacio;2;Banfield;ARG
2074;Rodrigo Sebastian Palacio;3;Boca;ARG
2074;Rodrigo Sebastian Palacio;4;Genoa;ITA
2074;Rodrigo Sebastian Palacio;5;Inter;ITA
2074;Rodrigo Sebastian Palacio;6;Bologna;ITA
2075;Nehuen Mario Paz;0;All Boys;ARG
2075;Nehuen Mario Paz;1;Newell`s;ARG
2075;Nehuen Mario Paz;2;Lanus;ARG
2075;Nehuen Mario Paz;3;Bologna;ITA
2076;Lucas Nahuel Castro;0;Gimnasia LP;ARG
2076;Lucas Nahuel Castro;1;Racing;ARG
2076;Lucas Nahuel Castro;2;Catania;ITA
2076;Lucas Nahuel Castro;3;Chievo Verona;ITA
2076;Lucas Nahuel Castro;4;Cagliari;ITA
2077;Mauro Antonio Burruchaga;0;River;ARG
2077;Mauro Antonio Burruchaga;1;Chievo Verona;ITA
2078;Matias Agustin Silvestre;0;Boca;ARG
2078;Matias Agustin Silvestre;1;Catania;ITA
2078;Matias Agustin Silvestre;2;Palermo;ITA
2078;Matias Agustin Silvestre;3;Inter;ITA
2078;Matias Agustin Silvestre;4;Milan;ITA
2078;Matias Agustin Silvestre;5;Sampdoria;ITA
2078;Matias Agustin Silvestre;6;Empoli;ITA
2079;German Alejo Pezzella;0;River;ARG
2079;German Alejo Pezzella;1;Betis;ESP
2079;German Alejo Pezzella;2;Fiorentina;ITA
2080;Giovanni Pablo Simeone;0;River;ARG
2080;Giovanni Pablo Simeone;1;Banfield;ARG
2080;Giovanni Pablo Simeone;2;Genoa;ITA
2080;Giovanni Pablo Simeone;3;Fiorentina;ITA
2081;Cristian Gabriel Romero;0;Belgrano de Cordoba;ARG
2081;Cristian Gabriel Romero;1;Genoa;ITA
2082;Esteban Leonardo Rolon;0;Argentinos Jrs;ARG
2082;Esteban Leonardo Rolon;1;Malaga;ESP
2082;Esteban Leonardo Rolon;2;Genoa;ITA
2083;Lisandro Ezequiel Lopez;0;Chacarita;ARG
2083;Lisandro Ezequiel Lopez;1;Arsenal;ARG
2083;Lisandro Ezequiel Lopez;2;Getafe;ESP
2083;Lisandro Ezequiel Lopez;3;Benfica;PRT
2083;Lisandro Ezequiel Lopez;4;Inter;ITA
2083;Lisandro Ezequiel Lopez;5;Genoa;ITA
2084;Nicolas Federico Spolli;0;Newell´s;ARG
2084;Nicolas Federico Spolli;1;Catania;ITA
2084;Nicolas Federico Spolli;2;Roma;ITA
2084;Nicolas Federico Spolli;3;Carpi;ITA
2084;Nicolas Federico Spolli;4;Chievo Verona;ITA
2084;Nicolas Federico Spolli;5;Genoa;ITA
2085;Mauro Emanuel Icardi;0;Vecindario;ESP
2085;Mauro Emanuel Icardi;1;Barcelona;ESP
2085;Mauro Emanuel Icardi;2;Sampdoria;ITA
2085;Mauro Emanuel Icardi;3;Internazionale;ITA
2086;Lautaro Javier Martinez;0;Liniers de Bahia Blanca;ARG
2086;Lautaro Javier Martinez;1;Racing;ARG
2086;Lautaro Javier Martinez;2;Internazionale;ITA
2087;Paulo Bruno Dybala;0;Instituto;ARG
2087;Paulo Bruno Dybala;1;Palermo;ITA
2087;Paulo Bruno Dybala;2;Juventus;ITA
2088;Carlos Joaquin Correa;0;Estudiantes LP;ARG
2088;Carlos Joaquin Correa;1;Sampdoria;ITA
2088;Carlos Joaquin Correa;2;Sevilla;ESP
2088;Carlos Joaquin Correa;3;Lazio;ITA
2089;Lucas Rodrigo Biglia;0;Argentinos Jrs.;ARG
2089;Lucas Rodrigo Biglia;1;Independiente;ARG
2089;Lucas Rodrigo Biglia;2;Anderlecht;BLR
2089;Lucas Rodrigo Biglia;3;Milan;ITA
2089;Lucas Rodrigo Biglia;4;Milan;ITA
2090;Mateo Pablo Musacchio;0;River;ARG
2090;Mateo Pablo Musacchio;1;Villarreal;ESP
2090;Mateo Pablo Musacchio;2;Milan;ITA
2091;Gonzalo Gerardo Higuain;0;River;ARG
2091;Gonzalo Gerardo Higuain;1;Real Madrid;ESP
2091;Gonzalo Gerardo Higuain;2;Napoli;ITA
2091;Gonzalo Gerardo Higuain;3;Milan;ITA
2092;Jose Agustín Mauri;0;Parma;ITA
2092;Jose Agustín Mauri;1;Milan;ITA
2092;Jose Agustín Mauri;2;Empoli;ITA
2092;Jose Agustín Mauri;3;Milan;ITA
2093;Federico Julian Fazio;0;Ferro;ARG
2093;Federico Julian Fazio;1;Sevilla;ESP
2093;Federico Julian Fazio;2;Tottenham Hotspurs;ENG
2093;Federico Julian Fazio;3;Sevilla;ESP
2093;Federico Julian Fazio;4;Roma;ITA
2094;Javier Matias Pastore;0;Talleres de Córdoba;ARG
2094;Javier Matias Pastore;1;Huracán;ARG
2094;Javier Matias Pastore;2;Palermo;ITA
2094;Javier Matias Pastore;3;Paris Saint Germain;FRA
2094;Javier Matias Pastore;4;Roma;ITA
2095;Diego Perotti;0;Boca;ARG
2095;Diego Perotti;1;Deportivo Morón;ARG
2095;Diego Perotti;2;Sevilla;ESP
2095;Diego Perotti;3;Boca;ARG
2095;Diego Perotti;4;Genoa;ITA
2095;Diego Perotti;5;Roma;ITA
2096;Christian Daniel Ansaldi;0;Newell´s;ARG
2096;Christian Daniel Ansaldi;1;Rubin Kazan;RUS
2096;Christian Daniel Ansaldi;2;Zenit;RUS
2096;Christian Daniel Ansaldi;3;Atletico Madrid;ESP
2096;Christian Daniel Ansaldi;4;Zenit;RUS
2096;Christian Daniel Ansaldi;5;Genoa;ITA
2096;Christian Daniel Ansaldi;6;Inter;ITA
2096;Christian Daniel Ansaldi;7;Torino;ITA
2097;Rodrigo Javier De Paul;0;Racing;ARG
2097;Rodrigo Javier De Paul;1;Valencia;ESP
2097;Rodrigo Javier De Paul;2;Racing;ARG
2097;Rodrigo Javier De Paul;3;Udinese;ITA
2098;Juan Agustin Musso;0;Racing;ARG
2098;Juan Agustin Musso;1;Udinese;ITA
2099;Ignacio Pussetto;0;Atletico Rafaela;ARG
2099;Ignacio Pussetto;1;Huracan;ARG
2099;Ignacio Pussetto;2;Udinese;ITA
2100;Gaspar Emmanuel Iñiguez;0;Argentinos Jrs;ARG
2100;Gaspar Emmanuel Iñiguez;1;Carpi;ITA
2100;Gaspar Emmanuel Iñiguez;2;Udinese;ITA
2100;Gaspar Emmanuel Iñiguez;3;Tigre;ARG
2100;Gaspar Emmanuel Iñiguez;4;Udinese;ITA
2101;Nicolas Ruscio Garmendia;0;Imortal;PRT
2101;Nicolas Ruscio Garmendia;1;Sporting Lisboa;PRT
2101;Nicolas Ruscio Garmendia;2;Udinese;ITA
2102;Nahuel Valentini;0;Rosario Central;ARG
2102;Nahuel Valentini;1;Livorno;ITA
2102;Nahuel Valentini;2;Spezia;ITA
2102;Nahuel Valentini;3;Oviedo;ESP
2102;Nahuel Valentini;4;Ascoli;ITA
2103;Franco Ferrari;0;Central Cordoba de Rosario;ARG
2103;Franco Ferrari;1;Tiro Federal de Rosario;ARG
2103;Franco Ferrari;2;Union de Santa Fe;ARG
2103;Franco Ferrari;3;Scandicci;ITA
2103;Franco Ferrari;4;Castelfiorentino;ITA
2103;Franco Ferrari;5;Valdinievole Montecatini;ITA
2103;Franco Ferrari;6;Tuttocouio;ITA
2103;Franco Ferrari;7;Pistoiesi 1921;ITA
2103;Franco Ferrari;8;Brescia;ITA
2104;Claudio Paul Spinelli;0;Tigre;ARG
2104;Claudio Paul Spinelli;1;San Martin de San Juan;ARG
2104;Claudio Paul Spinelli;2;Crotone;ITA
2105;Marcos Curado;0;Arsenal;ARG
2105;Marcos Curado;1;Crotone;ITA
2106;Albano Benjamin Bizarri;0;Racing;ARG
2106;Albano Benjamin Bizarri;1;Real Madrid;ESP
2106;Albano Benjamin Bizarri;2;Valladolid;ESP
2106;Albano Benjamin Bizarri;3;Gimnástic de Tarragona;ESP
2106;Albano Benjamin Bizarri;4;Catania;ITA
2106;Albano Benjamin Bizarri;5;Lazio;ITA
2106;Albano Benjamin Bizarri;6;Chievo Verona;ITA
2106;Albano Benjamin Bizarri;7;Pescara;ITA
2106;Albano Benjamin Bizarri;8;Udinese;ITA
2106;Albano Benjamin Bizarri;9;Foggia;ITA
2107;Santiago Colombatto;0;Racing;ARG
2107;Santiago Colombatto;1;River;ARG
2107;Santiago Colombatto;2;Cagliari;ITA
2107;Santiago Colombatto;3;Trapani;ITA
2107;Santiago Colombatto;4;Perugia;ITA
2107;Santiago Colombatto;5;Hellas Verona;ITA
2108;Hugo Armando Campagnaro;0;Deportivo Morón;ARG
2108;Hugo Armando Campagnaro;1;Piacenza;ITA
2108;Hugo Armando Campagnaro;2;Sampdoria;ITA
2108;Hugo Armando Campagnaro;3;Napoli;ITA
2108;Hugo Armando Campagnaro;4;Internazionale;ITA
2108;Hugo Armando Campagnaro;5;Pescara;ITA
2109;Tiago Matias Casasola;0;Huracán;ARG
2109;Tiago Matias Casasola;1;Boca;ARG
2109;Tiago Matias Casasola;2;Fullham;ENG
2109;Tiago Matias Casasola;3;Como;ITA
2109;Tiago Matias Casasola;4;Trapani;ITA
2109;Tiago Matias Casasola;5;Alessandria;ITA
2109;Tiago Matias Casasola;6;Salernitana;ITA
2110;Agustin Vuletich;0;Velez;ARG
2110;Agustin Vuletich;1;Bellizona;CHE
2110;Agustin Vuletich;2;Cobresal;CHL
2110;Agustin Vuletich;3;San Marcos Arica;CHL
2110;Agustin Vuletich;4;Olimpo de Bahia Blanca;ARG
2110;Agustin Vuletich;5;Arouca;PRT
2110;Agustin Vuletich;6;Arsenal;ARG
2110;Agustin Vuletich;7;Veracruz;MEX
2110;Agustin Vuletich;8;Aguilas Doradas;COL
2110;Agustin Vuletich;9;Salernitana;ITA
2111;Juan Pablo Gargiulo;0;Aldosivi;ARG
2111;Juan Pablo Gargiulo;1;Quintanar del Rey;ESP
2111;Juan Pablo Gargiulo;2;Mantova;ITA
2111;Juan Pablo Gargiulo;3;Albissola;ITA
2112;Nicolas Agustin Ferreyra;0;Estudiantes de Rio IV;ARG
2112;Nicolas Agustin Ferreyra;1;Belgrano de Cordoba;ARG
2112;Nicolas Agustin Ferreyra;2;San Marcos Arica;CHL
2112;Nicolas Agustin Ferreyra;3;Audax Italiano;CHL
2112;Nicolas Agustin Ferreyra;4;Cuneo;ITA
2113;Kevin Gissi;0;Arsenal;ARG
2113;Kevin Gissi;1;Servette;CHE
2113;Kevin Gissi;2;Alcoyano;ESP
2113;Kevin Gissi;3;Jurmala;LVA
2113;Kevin Gissi;4;Badalona;ESP
2113;Kevin Gissi;5;Sant Andreu;ESP
2113;Kevin Gissi;6;Rampla Juniors;URY
2113;Kevin Gissi;7;Fenix;URY
2113;Kevin Gissi;8;Independiente Rivadavia;ARG
2113;Kevin Gissi;9;Cuneo;ITA
2114;Juan Alberto Mauri;0;Olimpo de Bahia Blanca;ARG
2114;Juan Alberto Mauri;1;Ferro de General Pico;ARG
2114;Juan Alberto Mauri;2;Belgrano de Santa Rosa;ARG
2114;Juan Alberto Mauri;3;Gimnasia y Tiro;ARG
2114;Juan Alberto Mauri;4;Tiro Federal de Bahia Blanca;ARG
2114;Juan Alberto Mauri;5;Akagras;ITA
2114;Juan Alberto Mauri;6;Paganese;ITA
2114;Juan Alberto Mauri;7;Lucchese;ITA
2115;Diego Peralta;0;Fiorentina;ITA
2115;Diego Peralta;1;Pisa;ITA
2115;Diego Peralta;2;Extremadura;ESP
2115;Diego Peralta;3;Novara;ITA
2116;Nicolas Adrian Schiavi;0;Atletico Rafaela;ARG
2116;Nicolas Adrian Schiavi;1;Novara;ITA
2116;Nicolas Adrian Schiavi;2;Modena;ITA
2116;Nicolas Adrian Schiavi;3;Novara;ITA
2116;Nicolas Adrian Schiavi;4;Cuneo;ITA
2116;Nicolas Adrian Schiavi;5;Novara;ITA
2117;Mario Alberto Santana;0;Comision de Actividades Infantiles.;ARG
2117;Mario Alberto Santana;1;San Lorenzo;ARG
2117;Mario Alberto Santana;2;Venezia;ITA
2117;Mario Alberto Santana;3;Palermo;ITA
2117;Mario Alberto Santana;4;Chievo Verona;ITA
2117;Mario Alberto Santana;5;Palermo;ITA
2117;Mario Alberto Santana;6;Fiorentina;ITA
2117;Mario Alberto Santana;7;Napoli;ITA
2117;Mario Alberto Santana;8;Cesena;ITA
2117;Mario Alberto Santana;9;Torino;ITA
2117;Mario Alberto Santana;10;Genoa;ITA
2117;Mario Alberto Santana;11;Olhanense;PRT
2117;Mario Alberto Santana;12;Genoa;ITA
2117;Mario Alberto Santana;13;Frosinone;ITA
2117;Mario Alberto Santana;14;Genoa;ITA
2117;Mario Alberto Santana;15;Pro Patria;ITA
2118;Cristian Daniel Ledesma;0;Boca;ARG
2118;Cristian Daniel Ledesma;1;Lecce;ITA
2118;Cristian Daniel Ledesma;2;Lazio;ITA
2118;Cristian Daniel Ledesma;3;Santos;BRA
2118;Cristian Daniel Ledesma;4;Panathinaikos;GRC
2118;Cristian Daniel Ledesma;5;Termana;ITA
2118;Cristian Daniel Ledesma;6;Lugano;CHE
2118;Cristian Daniel Ledesma;7;Pro Piacenza;ITA
2119;Jonathan Alexis Ferrante;0;Piacenza;ITA
2119;Jonathan Alexis Ferrante;1;Roma;ITA
2119;Jonathan Alexis Ferrante;2;Weymouth Wales;BRB
2119;Jonathan Alexis Ferrante;3;L´Aquila;ITA
2119;Jonathan Alexis Ferrante;4;Lumezzane;ITA
2119;Jonathan Alexis Ferrante;5;Lucchese;ITA
2119;Jonathan Alexis Ferrante;6;Savoia;ITA
2119;Jonathan Alexis Ferrante;7;Imolese;ITA
2119;Jonathan Alexis Ferrante;8;Abano;ITA
2119;Jonathan Alexis Ferrante;9;Brescia;ITA
2119;Jonathan Alexis Ferrante;10;Pisa;ITA
2119;Jonathan Alexis Ferrante;11;Alma Juventus Fano;ITA
2120;Valentino Cernaz;0;River;ARG
2120;Valentino Cernaz;1;Pescara;ITA
2120;Valentino Cernaz;2;Alma Juventus Fano;ITA
2121;Marcos Espeche;0;Proyecto Crecer;ARG
2121;Marcos Espeche;1;Inmortal;PRT
2121;Marcos Espeche;2;Soledad;ESP
2121;Marcos Espeche;3;Ronda;ESP
2121;Marcos Espeche;4;Proyecto Crecer;ARG
2121;Marcos Espeche;5;Forte Dei Marmi;ITA
2121;Marcos Espeche;6;Lucca;ITA
2121;Marcos Espeche;7;Lucchese;ITA
2121;Marcos Espeche;8;Gubbio;ITA
2122;Guido Gomez;0;Sassuolo;ITA
2122;Guido Gomez;1;Pro Vercelli;ITA
2122;Guido Gomez;2;Cuneo;ITA
2122;Guido Gomez;3;Juve Stabia;ITA
2122;Guido Gomez;4;Akragas;ITA
2122;Guido Gomez;5;Catanzaro;ITA
2122;Guido Gomez;6;Renate;ITA
2123;Manuel Federico Hidalgo Gasparini;0;Ferro;ARG
2123;Manuel Federico Hidalgo Gasparini;1;Benfica;PRT
2123;Manuel Federico Hidalgo Gasparini;2;Triestina;ITA
2124;Emiliano Olcese;0;Argentinos Jrs;ARG
2124;Emiliano Olcese;1;Livingstone;ENG
2124;Emiliano Olcese;2;Mattera;ITA
2124;Emiliano Olcese;3;Sarmiento de Junin;ARG
2124;Emiliano Olcese;4;Gelbison;ITA
2124;Emiliano Olcese;5;Casertana;ITA
2124;Emiliano Olcese;6;Rimini;ITA
2124;Emiliano Olcese;7;Sarnese;ITA
2124;Emiliano Olcese;8;Ancona;ITA
2124;Emiliano Olcese;9;Teramo;ITA
2124;Emiliano Olcese;10;Battipagliese;ITA
2124;Emiliano Olcese;11;Cavese;ITA
2124;Emiliano Olcese;12;Fidelis Andria;ITA
2124;Emiliano Olcese;13;San Marino Calcio;SMR
2124;Emiliano Olcese;14;La Fiorita;SMR
2124;Emiliano Olcese;15;Vis Pesaro;ITA
2124;Emiliano Olcese;16;La Fiorita;SMR
2124;Emiliano Olcese;17;Vis Pesaro;ITA
2125;Luis Maria Alfageme;0;Cipolletti;ARG
2125;Luis Maria Alfageme;1;Boca;ARG
2125;Luis Maria Alfageme;2;Koge;SVK
2125;Luis Maria Alfageme;3;Acireale;ITA
2125;Luis Maria Alfageme;4;Brescia;ITA
2125;Luis Maria Alfageme;5;Cremonese;ITA
2125;Luis Maria Alfageme;6;Pescara;ITA
2125;Luis Maria Alfageme;7;Sanbenedetense;ITA
2125;Luis Maria Alfageme;8;Lanciano;ITA
2125;Luis Maria Alfageme;9;Grosseto;ITA
2125;Luis Maria Alfageme;10;Ternana;ITA
2125;Luis Maria Alfageme;11;Benevento;ITA
2125;Luis Maria Alfageme;12;Casertana;ITA
2125;Luis Maria Alfageme;13;Padova;ITA
2125;Luis Maria Alfageme;14;Casertana;ITA
2126;Cristian Ezequiel Llama;0;Arsenal;ARG
2126;Cristian Ezequiel Llama;1;Catania;ITA
2126;Cristian Ezequiel Llama;2;Newell`s;ARG
2126;Cristian Ezequiel Llama;3;Catania;ITA
2126;Cristian Ezequiel Llama;4;Fiorentina;ITA
2126;Cristian Ezequiel Llama;5;Catania;ITA
2126;Cristian Ezequiel Llama;6;Veracruz;MEX
2126;Cristian Ezequiel Llama;7;Colon de Santa Fe;ARG
2126;Cristian Ezequiel Llama;8;Aldosivi;ARG
2126;Cristian Ezequiel Llama;9;Agropecuario;ARG
2126;Cristian Ezequiel Llama;10;Gimnasia de Mendoza;ARG
2126;Cristian Ezequiel Llama;11;Catania;ITA
