id_jugador;confederacion;pais;pais_iso_3;categoria;liga;equipo;nombre;ciudad_nacimiento;fecha_nacimiento;puesto;trayectoria
1252;UEFA;ESPAÑA;ESP;2;La Liga 2;Granada;Nicolas Diego Aguirre;Chabas, Santa Fe ;27/06/1990;VOL;['Arsenal (ARG)', 'Atletico Rafaela (ARG)', 'Arsenal (ARG)', 'Lanus (ARG)', 'Chongging Lifan (CHN)', 'Granada (ESP)']
1253;UEFA;ESPAÑA;ESP;2;La Liga 2;Las Palmas;Gabriel Peñalba;La Matanza, Buenos Aires ;23/09/1984;VOL;['Quilmes (ARG)', 'CagliarI (ITA)', 'Argentinos Jrs (ARG)', 'Lorient (FRA)', 'Estudiantes LP (ARG)', 'Lorient (FRA)', 'Argentinos Jrs (ARG)', 'Tigre (ARG)', 'Veracruz (MEX)', 'Cruz Azul (MEX)', 'Las Palmas (ESP)']
1254;UEFA;ESPAÑA;ESP;2;La Liga 2;Las Palmas;Martín Maximiliano Mantovani;San Miguel, Buenos Aires ;07/07/1984;DEF;['Banfield de Mar del Plata (ARG)', 'Kimberley (ARG)', 'Atletico Madrid C (ESP)', 'Atlético Madrid B (ESP)', 'Cultural Leonesa (ESP)', 'Atlético Baleares (ESP)', 'Oviedo (ESP)', 'Leganes (ESP)', 'Las Palmas (ESP)']
1255;UEFA;ESPAÑA;ESP;2;La Liga 2;Las Palmas;Sergio Ezequiel Araujo;Ciudad de Neuquen ;28/01/1992;DEL;['Boca (ARG)', 'Barcelona B (ESP)', 'Boca (ARG)', 'Tigre (ARG)', 'Las Palmas (ESP)', 'AEK (GRC)', 'Las Palmas (ESP)']
1256;UEFA;ESPAÑA;ESP;2;La Liga 2;Malaga;Gustavo Blanco Leschuk;Ciudad de Mendoza ;11/05/1991;DEL;['Arsenal (ARG)', 'Deportivo Merlo (ARG)', 'Anzhi (RUS)', 'Wydad Casablanca (MTQ)', 'KACM (MTQ)', 'Assyriska (SWE)', 'Karpaty (UKR)', 'Shakthar Donestk (UKR)', 'Malaga (ESP)']
1257;UEFA;ESPAÑA;ESP;2;La Liga 2;Mallorca;Alejandro Damian Faurlin;Rosario, Santa Fe ;08/09/1986;DEF;['Rosario Central (ARG)', 'River (ARG)', 'Atlético Rafaela (ARG)', 'Marítimo B (PRT)', 'Instituto (ARG)', 'Queens Park Rangers (ENG)', 'Getafe (ESP)', 'Cruz Azul (MEX)', 'Mallorca (ESP)']
1258;UEFA;ESPAÑA;ESP;2;La Liga 2;Mallorca;Franco Matías Russo Panos;Ciudad de Buenos Aires ;25/10/1994;VOL;['All Boys (ARG)', 'Tamarite (ESP)', 'Espanyol B (ESP)', 'Vilafranca (ESP)', 'Ontinyent (ESP)', 'Mallorca (ESP)']
1259;UEFA;ESPAÑA;ESP;2;La Liga 2;Murcia;Lucio Compagnucci;Ciudad de Buenos Aires ;23/02/1996;VOL;['Velez (ARG)', 'Huracan (ARG)', 'San Luis Quillota (CHL)', 'Murcia (ESP)']
1260;UEFA;ESPAÑA;ESP;2;La Liga 2;Oviedo;Nereo Champagne;Salto, Buenos Aires ;20/01/1985;ARQ;['San Lorenzo (ARG)', 'Ferro (ARG)', 'San Lorenzo (ARG)', 'Olimpo de Bahia Blanca (ARG)', 'Leganes (ESP)', 'Oviedo (ESP)']
1261;UEFA;ESPAÑA;ESP;2;La Liga 2;Oviedo;Juan Daniel Forlín;Reconquista, Santa Fe ;01/10/1988;DEF;['Boca (ARG)', 'Espanyol (ARG)', 'Al Rayyan (QAT)', 'Boca (ARG)', 'Al Rayyan (QAT)', 'Queretaro (MEX)', 'Oviedo (ESP)']
1262;UEFA;ESPAÑA;ESP;2;La Liga 2;Rayo Majadahonda;Federico Nicolas Varela;Ciudad de Buenos Aires ;18/04/1997;VOL;['Viveiro (ESP)', 'Celta B (ESP)', 'Stade Nyonnais (CHE)', 'Porto B (PRT)', 'Portimonense (PRT)', 'Rayo Majadahonda (ESP)']
1263;UEFA;ESPAÑA;ESP;2;La Liga 2;Tenerife;Lucas Elio Aveldaño;Rafaela, Santa Fe ;19/07/1985;DEF;['Atletico Rafaela (ARG)', 'Racing (ARG)', 'Belgrano de Cordoba (ARG)', 'Nueva Chicago (ARG)', 'Mallorca (ESP)', 'Belgrano de Cordoba (ARG)', 'Tenerife (ESP)']
1264;UEFA;ESPAÑA;ESP;2;La Liga 2;Zaragoza;Cristian Dario Álvarez;Rosario, Santa Fe ;13/11/1985;ARQ;['Rosario Central. (ARG)', 'Espanyol (ESP)', 'San Lorenzo (ARG)', 'Rayo Vallecano (ESP)', 'Cerro Porteño (PRY)', 'Zaragoza (ESP)']
1265;UEFA;ESPAÑA;ESP;3;Segunda B/I;Celta de Vigo B;Manuel Farrando Stiepovich;Menorca, España ;24/04/1995;DEF;['Atletico Baleares (ESP)', 'Alcudia (ESP)', 'Atletico Baleares (ESP)', 'Celta de Vigo B (ESP)']
1266;UEFA;ESPAÑA;ESP;3;Segunda B/I;Coruxo;Juan Pablo Barros Campos;Ciudad de Buenos Aires ;25/03/1994;DEL;['Conxo (ESP)', 'Deportivo La Coruña B (ESP)', 'Fabril (ESP)', 'Ordenes (ESP)', 'Racing de Ferrol (ESP)', 'Atletico Astorga (ESP)', 'Boiro (ESP)', 'Coruxo (ESP)']
1267;UEFA;ESPAÑA;ESP;3;Segunda B/I;Fuenlabrada;Daniel Alberto Díaz;San Fernando, Catamarca ;13/07/1979;DEF;['Rosario Central (ARG)', 'Cruz Azul (MEX)', 'Colon de Santa Fe (ARG)', 'Boca (ARG)', 'Getafe (ESP)', 'Atletico de Madrid (ESP)', 'Boca (ARG)', 'Getafe (ESP)', 'Fuenlabrada (ESP)']
1268;UEFA;ESPAÑA;ESP;3;Segunda B/I;Navalcarnero;Juan Esnaider Ruiz;Madrid, España ;31/01/1992;DEL;['Cadetes San Martín (ARG)', 'Real Madrid (ESP)', 'Villarreal C (ESP)', 'Rayo Majadahonda (ESP)', 'Las Rozas (ESP)', 'Zaragoza B (ESP)', 'Huesca (ESP)', 'Toledo (ESP)', 'Laussanne (CHE)', 'Merida (ESP)', 'Tudelano (ESP)', 'Navalcarnero (ESP)']
1269;UEFA;ESPAÑA;ESP;3;Segunda B/I;Ponferradina;Gianfranco Gazzaniga;Murphy, Santa Fe ;11/12/1993;ARQ;['Unión y Cultura de Murphy (ARG)', 'Almeria B (ESP)', 'El Ejido 2012 (ESP)', 'Ponferradina (ESP)']
1270;UEFA;ESPAÑA;ESP;3;Segunda B/I;Pontevedra;Agustin Emanuel Pastoriza;Adrogue, Buenos Aires ;31/01/1996;DEL;['Pontevedra (ESP)', 'Betis B (ESP)', 'Real Oviedo Vetusta (ESP)', 'Pontevedra (ESP)']
1271;UEFA;ESPAÑA;ESP;3;Segunda B/I;Rapido Bouzas;Adrián Horacio Gómez;Ciudadela, Buenos Aires ;06/12/1984;DEF;['Nueva Chicago (ARG)', 'Pontevedra B (ESP)', 'Villalonga (ESP)', 'Ponvedra B (ESP)', 'Temperley (ARG)', 'Villalonga (ESP)', 'Pontevedra (ESP)', 'Rapido Bouzas (ESP)']
1272;UEFA;ESPAÑA;ESP;3;Segunda B/I;Real Madrid Castilla;Francisco Feuillassier;Mar del Plata, Buenos Aires ;05/12/1998;VOL;['Cadetes San Martin (ARG)', 'Real Madrid (ESP)', 'Rayo Vallecano B (ESP)', 'Real Madrid Castilla (ESP)']
1273;UEFA;ESPAÑA;ESP;3;Segunda B/I;Salmantino;Marcos Galiano;;;VOL;['Gimnasia LP (ARG)', 'Espanyol (ARG)', 'Olimpo de Bahia Blanca (ARG)', 'Deportivo Patagones (ARG)', 'Salmantino (ESP)']
1274;UEFA;ESPAÑA;ESP;3;Segunda B/II;Arenas Getxo;Damián Fernando Zamorano;Mar del Plata, Buenos Aires ;22/11/1992;VOL;['Kimberley (ARG)', 'El Palo (ESP)', 'Linense (ESP)', 'Arenas Getxo (ESP)']
1275;UEFA;ESPAÑA;ESP;3;Segunda B/II;Leioa;"Nicolás ""Nico Baleani"" Springolo Serra";Palma, España ;16/11/1992;VOL;['Mallorca (ESP)', 'La Roda (ESP)', 'Mallorca B (ESP)', 'Llosetense (ESP)', 'Leioa (ESP)']
1276;UEFA;ESPAÑA;ESP;3;Segunda B/III;Badalona;Santiago Magallan;La Plata, Buenos Aires ;05/08/1992;VOL;['Gimnasia LP (ARG)', 'Temperley (ARG)', 'Defensa y Justicia (ARG)', 'Union de Santa Fe (ARG)', 'Cultural Leonesa (ESP)', 'Badalona (ESP)']
1277;UEFA;ESPAÑA;ESP;3;Segunda B/III;Ejea;Maximiliano Alejandro Rosales;Ciudad de Buenos Aires ;04/01/1996;DEF;['Estudiantes LP (ARG)', 'Villareal C (ESP)', 'Deportivo Aragon (ESP)', 'Ejea (ESP)']
1278;UEFA;ESPAÑA;ESP;3;Segunda B/III;Ontinyent;Maximiliano Joel Silva;Ciudad de Buenos Aires ;12/09/1994;DEF;['San Lorenzo (ARG)', 'Universidad (CRI)', 'Eldense (ESP)', 'Ontinyent (ESP)']
1279;UEFA;ESPAÑA;ESP;3;Segunda B/III;Ontinyent;Sergio Oscar Almirón;San Nicolas, Buenos Aires ;20/09/1986;DEL;['12 de Octubre de San Nicolas (ARG)', 'La Emilia (ARG)', 'Coquimbo (CHL)', 'Osorno (CHL)', 'Colegio Nacional de Iquitos (PER)', 'Newell´s (ARG)', 'Olimpia (PRY)', 'León de Huánuco (PER)', 'José Gálvez (PER)', 'Blooming (BOL)', 'Oriente Petrolero (BOL)', 'Atletico Rafaela (ARG)', 'Huila (COL)', 'Deprotivo Tachira (VEN)', 'Ontinyent (ESP)']
1280;UEFA;ESPAÑA;ESP;3;Segunda B/III;Peralada-Girona B;Nahuel Ferraresi;San Cristobal, Venezuela ;19/11/1998;DEF;['Ferro (ARG)', 'Nueva Chicago (ARG)', 'Deportivo Tachira B (VEN)', 'Torque (URY)', 'Peralada-Girona B (ESP)']
1281;UEFA;ESPAÑA;ESP;3;Segunda B/III;Sabadell;Nicolás Delmonte;Oliva, Cordoba ;05/10/1989;DEF;['Renato Cesarini (ARG)', 'Independiente (ARG)', 'Dinamo Tirana (ALB)', 'Independiente (ARG)', 'Instituto (ARG)', 'Johor (MWI)', 'Estudiantes de San Luis (ARG)', 'Marbella (ESP)', 'Extremadura (ESP)', 'Sabadell (ESP)']
1282;UEFA;ESPAÑA;ESP;3;Segunda B/IV;Atletico Malagueño;Juan Cruz Diaz Esposito;Quilmes, Buenos Aires ;25/04/2000;DEL;['Div. Inf. (ARG)', 'Atletico Malagueño (ESP)']
1283;UEFA;ESPAÑA;ESP;3;Segunda B/IV;Badajoz;Damián Ezequiel Petcoff;Ciudad de Buenos Aires ;24/05/1990;VOL;['Betis B (ESP)', 'Córdoba (ESP)', 'Jaen (ESP)', 'Cordoba B (ESP)', 'Eldense (ESP)', 'Marbella (ESP)', 'Valencia Mestalla (ESP)', 'Badajoz (ESP)']
1284;UEFA;ESPAÑA;ESP;3;Segunda B/IV;Ibiza;Emiliano Daniel Armenteros;Luis Guillon, Buenos Aires ;18/01/1986;VOL;['Banfield (ARG)', 'Independiente (ARG)', 'Sevilla Atletico (ESP)', 'Xerez (ESP)', 'Rayo Vallecano (ESP)', 'Sevilla (ESP)', 'Rayo Vallecano (ESP)', 'Osasuna (ESP)', 'Jaguares de Chiapas (MEX)', 'Santos (MEX)', 'Ibiza (ESP)']
1285;UEFA;ESPAÑA;ESP;3;Segunda B/IV;Linense;Kevin Alejandro Ceceri;Olavarria, Buenos Aires ;02/02/1996;DEF;['Gimnasia LP (ARG)', 'Linense (ESP)']
1286;UEFA;ESPAÑA;ESP;3;Segunda B/IV;Linense;Gaston Andres Cellerino;Viedma, Rio Negro ;26/06/1986;DEL;['Boca (ARG)', 'River (ARG)', 'Libertad de Sunchales (ARG)', 'Deportivo Patagones (ARG)', 'Universidad San Martín de Porres (PER)', 'Atenas (URY)', 'Rangers (CHL)', 'Livorno (ITA)', 'Celta (ESP)', 'Livorno (ITA)', 'Racing (ARG)', 'Unión La Calera (CHL)', 'Santiago Wanderers (CHL)', 'New York Cosmos (USA)', 'Bolivar (BOL)', 'Felda United (MWI)', 'Pasto (COL)', 'Linense (ESP)']
1287;UEFA;ESPAÑA;ESP;3;Segunda B/IV;Sevilla Atletico;Mariano Konyk Goba;Ciudad de Buenos Aires ;15/02/1998;DEF;['Catalonia (ESP)', 'Granmanet (ESP)', 'Espanyol (ESP)', 'Valencia Mestalla (ESP)', 'Sevilla Atletico (ESP)']
1288;UEFA;ESPAÑA;ESP;4;Tercera/I;Arenteiro;Antonio Maximiliano Perez Elias;;26/06/1991;DEF;['Allariz (ESP)', 'Arenteiro (ESP)']
1289;UEFA;ESPAÑA;ESP;4;Tercera/I;Barco;Santiago Nuñez Presa;Mar del Plata, Buenos Aires ;18/05/1993;DEF;['Kimberley (ARG)', 'Independiente de Mar del Plata (ARG)', 'Mora (ESP)', 'Manzanares (ESP)', 'Mora (ESP)', 'Barco (ESP)']
1290;UEFA;ESPAÑA;ESP;4;Tercera/I;Celtiga;Juan Martin Cano Moreno;Tandil, Buenos Aires ;03/09/1994;DEL;['Banfield (ARG)', 'Frontera Rivera (URY)', 'Atlas (ARG)', 'Lynx (GIB)', 'Santa Gema (PAN)', 'Celtiga (ESP)']
1291;UEFA;ESPAÑA;ESP;4;Tercera/I;Polvorin/Lugo B;Juan Ignacio Brunet Bordin;Maipu, Mendoza ;24/01/1998;VOL;['Godoy Cruz (ARG)', 'Gremio (BRA)', 'Atletico Paranaense (BRA)', 'Polvorin/Lugo B (ESP)']
1292;UEFA;ESPAÑA;ESP;4;Tercera/I;Polvorin/Lugo B;Matias Jesus Vesprini;Tanacha, Cordoba ;;DEF;['Celta de Vigo (ESP)', 'Polvorin/Lugo B (ESP)']
1293;UEFA;ESPAÑA;ESP;4;Tercera/I;Polvorin/Lugo B;Facundo Nicolas Perez;La Falda, Cordoba ;02/12/1997;DEL;['Las Palmas Atletico (ESP)', 'Villa Santa Brigida (ESP)', 'Pobla Mafumet (ESP)', 'Polvorin/Lugo B (ESP)']
1294;UEFA;ESPAÑA;ESP;4;Tercera/II;Colunga;Luciano Manduci;Ciudad de Buenos Aires ;;DEL;['TSK Roces (ESP)', 'Colunga (ESP)']
1295;UEFA;ESPAÑA;ESP;4;Tercera/II;Covadonga;Juan Ignacio Velardi;Lomas del Mirador, Buenos Aires ;26/01/1996;DEL;['Calahorra (ESP)', 'Atlanta (ARG)', 'Alfaro (ESP)', 'Covadonga (ESP)']
1296;UEFA;ESPAÑA;ESP;4;Tercera/II;La Madalena de Morcin;Manuel Nicolas Casariego Guglielmetti;Ciudad de Buenos Aires ;09/04/1997;VOL;['El Llano 2000 (ESP)', 'La Madalena de Morcin (ESP)', 'Covadonga (ESP)', 'La Madalena de Morcin (ESP)']
1297;UEFA;ESPAÑA;ESP;4;Tercera/II;Lealtad;Fernando Nahuel Losada Ulzer;Lanus, Buenos Aires ;02/09/1995;VOL;['Fenix (ARG)', 'Gava (ESP)', 'L`Hospitalet (ESP)', 'Lealtad (ESP)']
1298;UEFA;ESPAÑA;ESP;4;Tercera/II;Llanes;Agustin Nicolas Porto Braun;Ciudad de Buenos Aires ;20/03/1995;VOL;['Mosconia (ESP)', 'Lealtad (ESP)', 'Llanes (ESP)']
1299;UEFA;ESPAÑA;ESP;4;Tercera/II;San Claudio;Rodrigo Ambrosio Álvarez Garcia;Ciudad de Buenos Aires ;29/09/1989;DEL;['Beredi (ESP)', 'La Madalena de Morcin (ESP)', 'San Claudio (ESP)']
1300;UEFA;ESPAÑA;ESP;4;Tercera/III;Naval;Sergio Lucas Celiz;Ciudad de Cordoba ;27/11/1986;DEF;['Sarmiento de Leones (ARG)', 'Elche B (ESP)', 'Cacereño (ESP)', 'Xerex B (ESP)', 'Ciutadella (ESP)', 'Aguilar (ESP)', 'Naval (ESP)']
1301;UEFA;ESPAÑA;ESP;4;Tercera/III;Samano;Nahuel Cardozo Mussi;;;VOL;['Atletico Perines (ESP)', 'Levante (ESP)', 'Racing de Santander (ESP)', 'Castro (ESP)', 'Bansander (ESP)', 'Castro (ESP)', 'Samano (ESP)']
1302;UEFA;ESPAÑA;ESP;4;Tercera/III;Siete Villas;Nicolas Antigüedad Correa;Gualeguaychu, Entre Rios ;08/03/1994;VOL;['Cervantes (ESP)', 'España de Cueto (ESP)', 'Siete Villas (ESP)']
1303;UEFA;ESPAÑA;ESP;4;Tercera/IV;Zamudio;Sebastián Andres Setti;Caseros, Buenos Aires ;02/09/1984;VOL;['Argentinos Jrs (ARG)', 'Almagro (ARG)', 'Guarani (PRY)', 'Amberes (BLR)', 'Changchung Yatai (CHN)', 'Chernomorets (UKR)', 'Apollon Limassol (CYP)', 'Asteras Tripolis (GRC)', 'Apollon Smirnis (GRC)', 'Panthrakikos (GRC)', 'Atletico San Luis (MEX)', 'Llagostera (ESP)', 'Figueres (ESP)', 'Amorebieta (ESP)', 'Zamudio (ESP)']
1304;UEFA;ESPAÑA;ESP;4;Tercera/V;Llagostera;Lucas Viale Ochoa;Ciudad de Cordoba ;03/09/1985;DEF;['Mallorca (ESP)', 'Damm (ESP)', 'Mataro (ESP)', 'Sant Andreu (ESP)', 'Osasuna B (ESP)', 'Denia (ESP)', 'Hospitalet (ESP)', 'Gimnastic Tarragona (ESP)', 'L´Hospitalet (ESP)', 'Sant Andreu (ESP)', 'Sabadell (ESP)', 'Llagostera (ESP)']
1305;UEFA;ESPAÑA;ESP;4;Tercera/V;Llagostera;Juan Pablo Amantini;Ciudad de Buenos Aires ;08/11/1984;DEF;['Verona (ITA)', 'Badalona (ESP)', 'Gava (ESP)', 'Blanes (ESP)', 'Europa (ESP)', 'Castelfedels (ESP)', 'Montañesa (ESP)', 'Badalona (ESP)', 'Terrasa (ESP)', 'Cerdanyola (ESP)', 'Llagostera (ESP)']
1306;UEFA;ESPAÑA;ESP;4;Tercera/V;Prat;Federico Bessone;Ciudad de Cordoba ;23/01/1984;DEF;['River (ARG)', 'Barcelona C (ESP)', 'Espanyol B (ESP)', 'Gimnastic de Tarragona (ESP)', 'Swansea (ENG)', 'Leeds (ENG)', 'Charlton (ENG)', 'Swansea (ENG)', 'Swindon Town (ENG)', 'Sporting Kansas City (USA)', 'Milwall (ENG)', 'Prat (ESP)']
1307;UEFA;ESPAÑA;ESP;4;Tercera/VI;Acero;Santiago Ariel Arrachea;Mar del Plata, Buenos Aires ;27/11/1993;DEF;['Villa Cubas (ARG)', 'Circulo Deportivo Nicanor Otamendi (ARG)', 'Acero (ESP)']
1308;UEFA;ESPAÑA;ESP;4;Tercera/VI;Alzira;Gonzalo Valentin Ponce;Ciudad de Cordoba ;28/02/1997;DEF;['Belgrano de Cordoba (ARG)', 'Estudiantes de Rio IV (ARG)', 'Alzira (ESP)']
1309;UEFA;ESPAÑA;ESP;4;Tercera/VI;Eldense;Matías Nicolás No Garbarino;Ciudad de Buenos Aires ;20/05/1994;VOL;['Aguimes (ESP)', 'Las Palmas (ESP)', 'Arinaga (ESP)', 'Huesca (ESP)', 'Almudevar (ESP)', 'Sarineña (ESP)', 'Vecinkluf (ESP)', 'Las Palmas Atletico (ESP)', 'Estrella (ESP)', 'Villa Santa Brigida (ESP)', 'Buñol (ESP)', 'Linares (ESP)', 'Olimpic Xativa (ESP)', 'Eldense (ESP)']
1310;UEFA;ESPAÑA;ESP;4;Tercera/VI;La Nucia;Maximiliano Hernan Godoy;;;DEL;['Ciudad de Benidorm (ESP)', 'La Nucia (ESP)']
1311;UEFA;ESPAÑA;ESP;4;Tercera/VI;Novelda;Jose Maria Belfortti;Ciudad de Buenos Aires ;07/04/1981;DEF;['Argentinos Jrs (ARG)', 'Libertas Brera (ITA)', 'Defensores de Belgrano (ARG)', 'Chioggia Sotomarina (ITA)', 'Melilla (ESP)', 'Lucena (ESP)', 'Ecija (ESP)', 'Cerro de Reyes (ESP)', 'Lugo (ESP)', 'Cadiz (ESP)', 'Cacereño (ESP)', 'Cultural Areas (ESP)', 'Eldense (ESP)', 'Torrevieja (ESP)', 'Crevillente (ESP)', 'Yeclano (ESP)', 'Novelda (ESP)']
1312;UEFA;ESPAÑA;ESP;4;Tercera/VI;Novelda;Guido Iñalki Albanesi;Ciudad de Buenos Aires ;18/07/1995;DEL;['Central Ballester (ARG)', 'Real Pilar (ARG)', 'Novelda (ESP)']
1313;UEFA;ESPAÑA;ESP;4;Tercera/VI;Paterna;Juan Jose Duco;Mar del Plata, Buenos Aires ;29/10/1993;VOL;['Deportivo Norte (ARG)', 'Levante (ESP)', 'Riba Roja (ESP)', 'Torre Levante (ESP)', 'Riba Roja (ESP)', 'Alhaurin de la Torre (ESP)', 'Riba Roja (ESP)', 'Buñol (ESP)', 'Alzira (ESP)', 'Paterna (ESP)', 'Olimpic Xativa (ESP)', 'Paterna (ESP)']
1314;UEFA;ESPAÑA;ESP;4;Tercera/VI;Villarreal C;Juan Cruz Agüero Nuñez;Ciudad de Mendoza ;27/05/1999;DEL;['Barcelona (ESP)', 'Atletico de Madrid (ESP)', 'Villarreal C (ESP)']
1315;UEFA;ESPAÑA;ESP;4;Tercera/VII;Las Rozas;Juan Lucas Morsica Di Paola;Ciudad de Buenos Aires ;06/11/1993;DEF;['Brunete (ESP)', 'Vilanueva Pardillo (ESP)', 'Las Rozas (ESP)']
1316;UEFA;ESPAÑA;ESP;4;Tercera/VII;Mostoles URJC;Tomas Enrique Bourdal;Mar del Plata, Buenos Aires ;27/04/1998;VOL;['Aldosivi (ARG)', 'Cadetes San Martin (ARG)', 'Getafe (ESP)', 'Trival Valderas B (ESP)', 'Mostoles URJC (ESP)']
1317;UEFA;ESPAÑA;ESP;4;Tercera/VII;Mostoles URJC;Hernan Alejandro Martinuccio;Ciudad de Buenos Aires ;16/12/1987;DEL;['Nueva Chicago (ARG)', 'Peñarol (URY)', 'Fluminense (BRA)', 'Villarreal (ESP)', 'Cruzeiro (BRA)', 'Coritiba (BRA)', 'Fluminense (BRA)', 'Ponte Petra (BRA)', 'Chapecoense (BRA)', 'Nueva Chicago (ARG)', 'Avai (BRA)', 'Mostoles URJC (ESP)']
1318;UEFA;ESPAÑA;ESP;4;Tercera/VIII;Briviesca Norpetrol;Nahuel Damian Holtz Manero;Bahia Blanca, Buenos Aires ;24/03/1992;DEF;['Burgos Promesas (ESP)', 'Bribiescas (ESP)', 'Burgos Promesas (ESP)', 'Briviesca Norpetrol (ESP)']
1319;UEFA;ESPAÑA;ESP;4;Tercera/VIII;Jupiter Leones;Juan Bautista Romagnoli;Corral de Bustos, Cordoba ;20/06/1996;VOL;['Sporting Corral de Bustos (ARG)', 'Velez (ARG)', 'Alcorcon B (ESP)', 'Toledo (ESP)', 'Jupiter Leones (ESP)']
1320;UEFA;ESPAÑA;ESP;4;Tercera/VIII;Jupiter Leones;Genaro David Bonello;Adelaria Maria, Cordoba ;26/02/1997;DEF;['Sprotivo Barracas (ARG)', 'Rosario Central (ARG)', 'Colon de Santa Fe (ARG)', 'US Arce (ITA)', 'Jupiter Leones (ESP)']
1321;UEFA;ESPAÑA;ESP;4;Tercera/VIII;Real Avila;Gaston Ezequiel Arguello;Ciudad de Cordoba ;21/06/1996;DEF;['Talleres de Cordoba (ARG)', 'Argentino Peñarol (ARG)', 'Real Avila (ESP)']
1322;UEFA;ESPAÑA;ESP;4;Tercera/VIII;Real Avila;Facundo Pezza;;;VOL;['Estudiantes LP (ARG)', 'Real Avila (ESP)']
1323;UEFA;ESPAÑA;ESP;4;Tercera/IX;Atarfe Industrial;Jordi Javier Scigliotti;Ciudad de Buenos Aires ;16/11/1995;VOL;['Granada (ESP)', 'Arenas Armilla (ESP)', 'CD Santa Fe (ESP)', 'Bochum-Linden (DEU)', 'Preussen Munster II (DEU)', 'Maracena (ESP)', 'Atarfe Industrial (ESP)']
1324;UEFA;ESPAÑA;ESP;4;Tercera/IX;Juventud Torremolinos;Alexis Nicolas Mavridis;Ciudad de Buenos Aires ;30/11/1992;VOL;['Atlético Malagueño (ESP)', 'Ceuta (ESP)', 'Alhaurín de la Torre (ESP)', 'Unión Estepona (ESP)', 'El Palo (ESP)', 'La Hoya Lorca (ESP)', 'El Palo (ESP)', 'Juventud Torremolinos (ESP)']
1325;UEFA;ESPAÑA;ESP;4;Tercera/IX;Polideportivo Almeria;Matías Raton;;18/04/1998;DEF;['La Mojonera (ESP)', 'Ciudad Vicar (ESP)', 'Pavia (ESP)', 'Almeria (ESP)', 'La Mojonera (ESP)', 'Los Molinos (ESP)', 'La Cañada (ESP)', 'Polideportivo Almeria (ESP)']
1326;UEFA;ESPAÑA;ESP;4;Tercera/IX;San Pedro;Ignacio Valenti;;04/07/1994;DEL;['Independiente de Chivilcoy (ARG)', 'Alcala (ESP)', 'Palencia (ESP)', 'San Pedro (ESP)']
1327;UEFA;ESPAÑA;ESP;4;Tercera/IX;San Pedro;Joaquin Marchionno Paez;Ciudad de Buenos Aires ;13/05/1996;ARQ;['Mortadelo (ESP)', 'Puerto Malagueño (ESP)', 'Juval (ESP)', 'Dos Hermanas (ESP)', 'Casabermeja (ESP)', 'Dos Hermanas (ESP)', 'Alhaurin de la Torre (ESP)', 'Casabermeja (ESP)', 'San Pedro (ESP)']
1328;UEFA;ESPAÑA;ESP;4;Tercera/IX;San Pedro;Ignacio Manuel Prieto;;22/02/1994;DEF;['Callosa Deportiva (ESP)', 'San Pedro (ESP)']
1329;UEFA;ESPAÑA;ESP;4;Tercera/IX;San Pedro;Julian Mateo Duarte;Ciudad de Buenos Aires ;08/06/1998;VOL;['Puerto Malagueño (ESP)', 'Fuengirola Los Boliches (ESP)', 'Vazquez Cultural (ESP)', 'Marbella (ESP)', 'Europa FC (GIB)', 'Ciudad de Lucena (ESP)', 'San Pedro (ESP)']
1330;UEFA;ESPAÑA;ESP;4;Tercera/IX;Velez CF;Facundo Ricardo Scurti;Unquillo, Cordoba ;26/02/1997;DEL;['Malaga (ESP)', 'San Felix (ESP)', 'El Palo (ESP)', 'San Felix (ESP)', 'Marbella (ESP)', 'Sabadell  B (ESP)', 'Alhaurino (ESP)', 'Villacarillo (ESP)', 'Ciudad de Lucena (ESP)', 'Velez CF (ESP)']
1331;UEFA;ESPAÑA;ESP;4;Tercera/IX;Velez CF;Diego Alejandro Assandri;Ciudad de Cordoba ;18/08/1984;DEL;['Vélez (ESP)', 'Barrio NS Remedios (ESP)', 'Nerja (ESP)', 'Vélez (ESP)', 'Nerja (ESP)', 'Skodve (SWE)', 'Velez (ESP)', 'Almuñecar City (ESP)', 'Velez CF (ESP)']
1332;UEFA;ESPAÑA;ESP;4;Tercera/X;Arcos;Nicolas Francisco Canavessio;Rafaela, Santa Fe ;17/09/1993;DEF;['Atletico Rafaela (ARG)', 'Arcos (ESP)']
1333;UEFA;ESPAÑA;ESP;4;Tercera/X;Atletico Espeleño;Federico Ruiz de Maio;Avellaneda, Buenos Aires ;04/09/1987;DEL;['Córdoba B (ESP)', 'Alcalá (ESP)', 'Linares (ESP)', 'Guadalajara (ESP)', 'Ontinyent (ESP)', 'Lucena (ESP)', 'Cartagena (ESP)', 'Real Jaen (ESP)', 'Ciudad de Lucena (ESP)', 'Atletico Espeleño (ESP)']
1334;UEFA;ESPAÑA;ESP;4;Tercera/X;San Roque de Lepe;Nicolas Adrian Gaitan;New York City, EE.UU ;29/03/1995;VOL;['Argentinos Jrs (ARG)', 'Nocerina (ITA)', 'OFI Creta (GRC)', 'Brenes (ESP)', 'Alcala (ESP)', 'San Roque de Lepe (ESP)']
